id,sportsbook,event_id,sport,league,home_team,away_team,market_type,selection,selection_type,odds_american,odds_decimal,odds_probability,line,event_start_time,is_live,timestamp
81432173915458,kalshi,kalshi_fut_kxmlbhrderbyqual_26,baseball,mlb,RACUNA13 Ronald Acuña Jr.,,outright,Will Ronald Acuña Jr. be selected to the 2026 Pro Baseball Home Run Derby?: Yes,outright,4900,50,0.02,,2026-07-14T00:00:00Z,False,2026-07-13T01:45:58.576582333Z
91302792801892,kalshi,kalshi_fut_kxmlbhrderbyqual_26,baseball,mlb,GHENDERSON2 Gunnar Henderson,,outright,Will Gunnar Henderson be selected to the 2026 Pro Baseball Home Run Derby?: Yes,outright,-163,1.613,0.6198,,2026-07-14T00:00:00Z,False,2026-07-13T01:45:58.576582333Z
162544757598885,betmgm,mlb__2026mlbhomerunderby_2026-07-13_b3,baseball,mlb,2026 MLB Home Run Derby,,outright,Kyle Schwarber (PHI) first round total home runs: Over,over,100,2,0.5,10.5,2026-07-14T00:00Z,False,2026-07-13T01:45:57.880613488Z
70731315988423,betmgm,mlb__2026mlbhomerunderby_2026-07-13_b3,baseball,mlb,2026 MLB Home Run Derby,,outright,Kyle Schwarber (PHI) first round total home runs: Under,under,-120,1.833,0.5455,10.5,2026-07-14T00:00Z,False,2026-07-13T01:45:57.880613488Z
111859705742083,betmgm,mlb__2026mlbhomerunderby_2026-07-13_b3,baseball,mlb,2026 MLB Home Run Derby,,tournament_winner,Jordan Walker,other,750,8.5,0.1176,,2026-07-14T00:00Z,False,2026-07-13T01:45:57.880613488Z
133113956862668,betmgm,mlb__2026mlbhomerunderby_2026-07-13_b3,baseball,mlb,2026 MLB Home Run Derby,,tournament_winner,Kyle Schwarber,other,310,4.1,0.2439,,2026-07-14T00:00Z,False,2026-07-13T01:45:57.880613488Z
215759613902303,betmgm,mlb__2026mlbhomerunderby_2026-07-13_b3,baseball,mlb,2026 MLB Home Run Derby,,tournament_winner,Bryce Harper,other,850,9.5,0.1053,,2026-07-14T00:00Z,False,2026-07-13T01:45:57.880613488Z
220036881475929,betmgm,mlb__2026mlbhomerunderby_2026-07-13_b3,baseball,mlb,2026 MLB Home Run Derby,,tournament_winner,Willson Contreras,other,1100,12,0.0833,,2026-07-14T00:00Z,False,2026-07-13T01:45:57.880613488Z
31293445853192,betmgm,mlb__2026mlbhomerunderby_2026-07-13_b3,baseball,mlb,2026 MLB Home Run Derby,,tournament_winner,Ben Rice,other,900,10,0.1,,2026-07-14T00:00Z,False,2026-07-13T01:45:57.880613488Z
44175990373759,betmgm,mlb__2026mlbhomerunderby_2026-07-13_b3,baseball,mlb,2026 MLB Home Run Derby,,tournament_winner,Junior Caminero,other,425,5.25,0.1905,,2026-07-14T00:00Z,False,2026-07-13T01:45:57.880613488Z
60499927767582,betmgm,mlb__2026mlbhomerunderby_2026-07-13_b3,baseball,mlb,2026 MLB Home Run Derby,,tournament_winner,Jac Caglianone,other,650,7.5,0.1333,,2026-07-14T00:00Z,False,2026-07-13T01:45:57.880613488Z
75073430351405,betmgm,mlb__2026mlbhomerunderby_2026-07-13_b3,baseball,mlb,2026 MLB Home Run Derby,,tournament_winner,Munetaka Murakami,other,475,5.75,0.1739,,2026-07-14T00:00Z,False,2026-07-13T01:45:57.880613488Z
144757320916348,bwin,mlb__2026mlbhomerunderby_2026-07-13_b3,baseball,mlb,2026 MLB Home Run Derby,,outright,"Over 10,5",outright,100,2,0.5,10,2026-07-14T00:00:00Z,False,2026-07-13T01:45:56.853257334Z
68005087784308,bwin,mlb__2026mlbhomerunderby_2026-07-13_b3,baseball,mlb,2026 MLB Home Run Derby,,outright,"Under 10,5",outright,-120,1.833,0.5455,10,2026-07-14T00:00:00Z,False,2026-07-13T01:45:56.853257334Z
110141901319133,bwin,mlb__2026mlbhomerunderby_2026-07-13_b3,baseball,mlb,2026 MLB Home Run Derby,,tournament_winner,Willson Contreras,other,1100,12,0.0833,,2026-07-14T00:00:00Z,False,2026-07-13T01:45:56.853257334Z
122089510972210,bwin,mlb__2026mlbhomerunderby_2026-07-13_b3,baseball,mlb,2026 MLB Home Run Derby,,tournament_winner,Bryce Harper,other,850,9.5,0.1053,,2026-07-14T00:00:00Z,False,2026-07-13T01:45:56.853257334Z
15146572347766,bwin,mlb__2026mlbhomerunderby_2026-07-13_b3,baseball,mlb,2026 MLB Home Run Derby,,tournament_winner,Junior Caminero,other,425,5.25,0.1905,,2026-07-14T00:00:00Z,False,2026-07-13T01:45:56.853257334Z
163650987837442,bwin,mlb__2026mlbhomerunderby_2026-07-13_b3,baseball,mlb,2026 MLB Home Run Derby,,tournament_winner,Ben Rice,other,900,10,0.1,,2026-07-14T00:00:00Z,False,2026-07-13T01:45:56.853257334Z
186795478041716,bwin,mlb__2026mlbhomerunderby_2026-07-13_b3,baseball,mlb,2026 MLB Home Run Derby,,tournament_winner,Jac Caglianone,other,650,7.5,0.1333,,2026-07-14T00:00:00Z,False,2026-07-13T01:45:56.853257334Z
247938131425077,bwin,mlb__2026mlbhomerunderby_2026-07-13_b3,baseball,mlb,2026 MLB Home Run Derby,,tournament_winner,Munetaka Murakami,other,475,5.75,0.1739,,2026-07-14T00:00:00Z,False,2026-07-13T01:45:56.853257334Z
279987663736093,bwin,mlb__2026mlbhomerunderby_2026-07-13_b3,baseball,mlb,2026 MLB Home Run Derby,,tournament_winner,Kyle Schwarber,other,310,4.1,0.2439,,2026-07-14T00:00:00Z,False,2026-07-13T01:45:56.853257334Z
61698949890854,bwin,mlb__2026mlbhomerunderby_2026-07-13_b3,baseball,mlb,2026 MLB Home Run Derby,,tournament_winner,Jordan Walker,other,750,8.5,0.1176,,2026-07-14T00:00:00Z,False,2026-07-13T01:45:56.853257334Z
122632666378541,circa,mlb___2026-07-13_b3,baseball,mlb,,,outright,JUNIOR CAMINERO (TB),outright,425,5.25,0.1905,,2026-07-14T00:05:00Z,False,2026-07-13T01:45:53.705519258Z
130109603340651,circa,mlb___2026-07-13_b3,baseball,mlb,,,outright,BRYCE HARPER (PHI),outright,1020,11.2,0.0893,,2026-07-14T00:05:00Z,False,2026-07-13T01:45:53.705519258Z
142452678499334,circa,mlb___2026-07-13_b3,baseball,mlb,,,outright,JAC CAGLIANONE (KC),outright,700,8,0.125,,2026-07-14T00:05:00Z,False,2026-07-13T01:45:53.705519258Z
162911105334642,circa,mlb___2026-07-13_b3,baseball,mlb,,,outright,JORDAN WALKER (STL),outright,725,8.25,0.1212,,2026-07-14T00:05:00Z,False,2026-07-13T01:45:53.705519258Z
193652913791825,circa,mlb___2026-07-13_b3,baseball,mlb,,,outright,WILLSON CONTRERAS (BOS),outright,1495,15.95,0.0627,,2026-07-14T00:05:00Z,False,2026-07-13T01:45:53.705519258Z
200938247525317,circa,mlb___2026-07-13_b3,baseball,mlb,,,outright,YES,outright,-105,1.952,0.5122,,2026-07-14T00:05:00Z,False,2026-07-13T01:45:53.705519258Z
265116913918742,circa,mlb___2026-07-13_b3,baseball,mlb,,,outright,MUNETAKA MURAKAMI (CHI),outright,480,5.8,0.1724,,2026-07-14T00:05:00Z,False,2026-07-13T01:45:53.705519258Z
59091595644078,circa,mlb___2026-07-13_b3,baseball,mlb,,,outright,NO,outright,-115,1.87,0.5349,,2026-07-14T00:05:00Z,False,2026-07-13T01:45:53.705519258Z
75171545578063,circa,mlb___2026-07-13_b3,baseball,mlb,,,outright,BEN RICE (NYY),outright,865,9.65,0.1036,,2026-07-14T00:05:00Z,False,2026-07-13T01:45:53.705519258Z
76072804347175,circa,mlb___2026-07-13_b3,baseball,mlb,,,outright,KYLE SCHWARBER (PHI),outright,350,4.5,0.2222,,2026-07-14T00:05:00Z,False,2026-07-13T01:45:53.705519258Z
120191549372770,caesars,mlb_americanleague_nationalleague_2026-07-13_b3,baseball,mlb,National League,American League,game_prop,Bryce Harper First Swing Is A Home Run,other,225,3.25,0.3077,,2026-07-14T01:00Z,False,2026-07-13T01:45:52.710743061Z
124649672285893,caesars,mlb_americanleague_nationalleague_2026-07-13_b3,baseball,mlb,National League,American League,game_prop,Each Player To Hit 6+ First Round Home Runs,other,-150,1.667,0.6,,2026-07-14T01:00Z,False,2026-07-13T01:45:52.710743061Z
134359783900741,caesars,mlb_americanleague_nationalleague_2026-07-13_b3,baseball,mlb,National League,American League,game_prop,Each Player To Hit 9+ First Round Home Runs,other,1100,12,0.0833,,2026-07-14T01:00Z,False,2026-07-13T01:45:52.710743061Z
163400031606036,caesars,mlb_americanleague_nationalleague_2026-07-13_b3,baseball,mlb,National League,American League,game_prop,Kyle Schwarber First Swing Is A Home Run,other,150,2.5,0.4,,2026-07-14T01:00Z,False,2026-07-13T01:45:52.710743061Z
17426171559995,caesars,mlb_americanleague_nationalleague_2026-07-13_b3,baseball,mlb,National League,American League,game_prop,American League,away,-160,1.625,0.6154,,2026-07-14T01:00Z,False,2026-07-13T01:45:52.710743061Z
183470356904167,caesars,mlb_americanleague_nationalleague_2026-07-13_b3,baseball,mlb,National League,American League,game_prop,Each Player To Hit 10+ First Round Home Runs,other,1500,16,0.0625,,2026-07-14T01:00Z,False,2026-07-13T01:45:52.710743061Z
20243196269749,caesars,mlb_americanleague_nationalleague_2026-07-13_b3,baseball,mlb,National League,American League,game_prop,Each Player To Hit 7+ First Round Home Runs,other,250,3.5,0.2857,,2026-07-14T01:00Z,False,2026-07-13T01:45:52.710743061Z
210942175885387,caesars,mlb_americanleague_nationalleague_2026-07-13_b3,baseball,mlb,National League,American League,game_prop,Each Player To Hit 5+ First Round Home Runs,other,-400,1.25,0.8,,2026-07-14T01:00Z,False,2026-07-13T01:45:52.710743061Z
214642024064610,caesars,mlb_americanleague_nationalleague_2026-07-13_b3,baseball,mlb,National League,American League,game_prop,Jordan Walker First Swing is A Home Run,other,225,3.25,0.3077,,2026-07-14T01:00Z,False,2026-07-13T01:45:52.710743061Z
224045259225327,caesars,mlb_americanleague_nationalleague_2026-07-13_b3,baseball,mlb,National League,American League,game_prop,Junior Caminero First Swing Is A Home Run,other,175,2.75,0.3636,,2026-07-14T01:00Z,False,2026-07-13T01:45:52.710743061Z
32432701580497,caesars,mlb_americanleague_nationalleague_2026-07-13_b3,baseball,mlb,National League,American League,game_prop,Jac Caglianone First Swing Is A Home Run,other,200,3,0.3333,,2026-07-14T01:00Z,False,2026-07-13T01:45:52.710743061Z
46107971574747,caesars,mlb_americanleague_nationalleague_2026-07-13_b3,baseball,mlb,National League,American League,game_prop,Each Player To Hit 8+ First Round Home Runs,other,550,6.5,0.1538,,2026-07-14T01:00Z,False,2026-07-13T01:45:52.710743061Z
71924422297131,caesars,mlb_americanleague_nationalleague_2026-07-13_b3,baseball,mlb,National League,American League,game_prop,National League,home,135,2.35,0.4255,,2026-07-14T01:00Z,False,2026-07-13T01:45:52.710743061Z
80996305145637,caesars,mlb_americanleague_nationalleague_2026-07-13_b3,baseball,mlb,National League,American League,game_prop,Munetaka Murakami First Swing Is A Home Run,other,175,2.75,0.3636,,2026-07-14T01:00Z,False,2026-07-13T01:45:52.710743061Z
59331110976322,saba,mlb__angels_2026-07-14_b3,baseball,mlb,Los Angeles Angels,,futures,LA Angels,outright,40000,401,0.0025,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
194621933247076,saba,mlb__astros_2026-07-14_b3,baseball,mlb,Houston Astros,,futures,HOU Astros,outright,525,6.25,0.16,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
273749138619930,saba,mlb__athletics_2026-07-14_b3,baseball,mlb,Oakland Athletics,,futures,Athletics,outright,6600,67,0.0149,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
83842360999352,saba,mlb__bluejays_2026-07-14_b3,baseball,mlb,TOR Blue Jays,,futures,TOR Blue Jays,outright,3000,31,0.0323,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
160222287152399,saba,mlb__braves_2026-07-14_b3,baseball,mlb,Atlanta Braves,,futures,ATL Braves,outright,-149,1.671,0.5984,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
67931671110532,saba,mlb__brewers_2026-07-14_b3,baseball,mlb,Milwaukee Brewers,,futures,MIL Brewers,outright,-714,1.14,0.8771,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
13869197253402,saba,mlb__cardinals_2026-07-14_b3,baseball,mlb,St. Louis Cardinals,,futures,STL Cardinals,outright,5000,51,0.0196,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
186733528185421,saba,mlb__cubs_2026-07-14_b3,baseball,mlb,Chicago Cubs,,futures,CHI Cubs,outright,550,6.5,0.1538,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
231620235518268,saba,mlb__diamondbacks_2026-07-14_b3,baseball,mlb,Ari Diamondbacks,,futures,Ari Diamondbacks,outright,5000,51,0.0196,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
180475104136909,saba,mlb__giants_2026-07-14_b3,baseball,mlb,San Francisco Giants,,futures,SF Giants,outright,25000,251,0.004,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
216509256358645,saba,mlb__guardians_2026-07-14_b3,baseball,mlb,Cleveland Guardians,,futures,CLE Guardians,outright,120,2.2,0.4545,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
108320370763567,saba,mlb__mariners_2026-07-14_b3,baseball,mlb,Seattle Mariners,,futures,SEA Mariners,outright,-130,1.769,0.5652,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
142340516905814,saba,mlb__marlins_2026-07-14_b3,baseball,mlb,Miami Marlins,,futures,MIA Marlins,outright,1300,14,0.0714,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
41206817591995,saba,mlb__mets_2026-07-14_b3,baseball,mlb,New York Mets,,futures,NY Mets,outright,30000,301,0.0033,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
177729427178504,saba,mlb__nationals_2026-07-14_b3,baseball,mlb,Washington Nationals,,futures,WAS Nationals,outright,10000,101,0.0099,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
212966548530785,saba,mlb__orioles_2026-07-14_b3,baseball,mlb,Baltimore Orioles,,futures,BAL Orioles,outright,8000,81,0.0123,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
17906566625789,saba,mlb__padres_2026-07-14_b3,baseball,mlb,San Diego Padres,,futures,SD Padres,outright,4500,46,0.0217,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
221135259164519,saba,mlb__phillies_2026-07-14_b3,baseball,mlb,Philadelphia Phillies,,futures,PHI Phillies,outright,140,2.4,0.4167,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
107505918914641,saba,mlb__pirates_2026-07-14_b3,baseball,mlb,Pittsburgh Pirates,,futures,PIT Pirates,outright,4000,41,0.0244,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
128344224672440,saba,mlb__rangers_2026-07-14_b3,baseball,mlb,Texas Rangers,,futures,TEX Rangers,outright,175,2.75,0.3636,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
227327118527478,saba,mlb__rays_2026-07-14_b3,baseball,mlb,Tampa Bay Rays,,futures,TB Rays,outright,-149,1.671,0.5984,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
91188188377345,saba,mlb__reds_2026-07-14_b3,baseball,mlb,Cincinnati Reds,,futures,CIN Reds,outright,30000,301,0.0033,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
173067359815312,saba,mlb__redsox_2026-07-14_b3,baseball,mlb,BOS Red Sox,,futures,BOS Red Sox,outright,3500,36,0.0278,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
155232993462781,saba,mlb__rockies_2026-07-14_b3,baseball,mlb,Colorado Rockies,,futures,COL Rockies,outright,30000,301,0.0033,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
72558557098269,saba,mlb__royals_2026-07-14_b3,baseball,mlb,Kansas City Royals,,futures,KC Royals,outright,25000,251,0.004,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
145165779885439,saba,mlb__tigers_2026-07-14_b3,baseball,mlb,Detroit Tigers,,futures,DET Tigers,outright,450,5.5,0.1818,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
89513496870997,saba,mlb__twins_2026-07-14_b3,baseball,mlb,Minnesota Twins,,futures,MIN Twins,outright,900,10,0.1,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
27692647686350,saba,mlb__whitesox_2026-07-14_b3,baseball,mlb,Chicago White Sox,,futures,CHI White Sox,outright,175,2.75,0.3636,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
276449472561373,saba,mlb__yankees_2026-07-14_b3,baseball,mlb,New York Yankees,,futures,NY Yankees,outright,130,2.3,0.4348,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
259639088763022,saba,mlb_american_league__aaronboone_2026-07-14_b3,baseball,mlb_american_league,Aaron Boone,,futures,Aaron Boone,outright,1600,17,0.0588,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
76513878410105,saba,mlb_american_league__ajhinch_2026-07-14_b3,baseball,mlb_american_league,AJ Hinch,,futures,AJ Hinch,outright,3500,36,0.0278,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
102645268613248,saba,mlb_american_league__athletics_2026-07-14_b3,baseball,mlb_american_league,Oakland Athletics,,futures,Athletics,outright,10000,101,0.0099,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
247670115657510,saba,mlb_american_league__balorioles_2026-07-14_b3,baseball,mlb_american_league,Baltimore Orioles,,futures,BAL Orioles,outright,3000,31,0.0323,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
200115812088125,saba,mlb_american_league__benrice_2026-07-14_b3,baseball,mlb_american_league,Ben Rice,,futures,Ben Rice,outright,1400,15,0.0667,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
52272810187399,saba,mlb_american_league__bobbywittjr_2026-07-14_b3,baseball,mlb_american_league,Bobby Witt Jr.,,futures,Bobby Witt Jr.,outright,500,6,0.1667,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
279748736399212,saba,mlb_american_league__bosredsox_2026-07-14_b3,baseball,mlb_american_league,BOS Red Sox,,futures,BOS Red Sox,outright,3000,31,0.0323,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
172291334533134,saba,mlb_american_league__bryanwoo_2026-07-14_b3,baseball,mlb_american_league,Bryan Woo,,futures,Bryan Woo,outright,6600,67,0.0149,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
92349868797960,saba,mlb_american_league__byronbuxton_2026-07-14_b3,baseball,mlb_american_league,Byron Buxton,,futures,Byron Buxton,outright,6000,61,0.0164,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
198774609146067,saba,mlb_american_league__camschlittler_2026-07-14_b3,baseball,mlb_american_league,Cam Schlittler,,futures,Cam Schlittler,outright,115,2.15,0.4651,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
256702605418274,saba,mlb_american_league__carterjensen_2026-07-14_b3,baseball,mlb_american_league,Carter Jensen,,futures,Carter Jensen,outright,2000,21,0.0476,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
170024371910955,saba,mlb_american_league__caseymize_2026-07-14_b3,baseball,mlb_american_league,Casey Mize,,futures,Casey Mize,outright,20000,201,0.005,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
101325028026621,saba,mlb_american_league__chadtracy_2026-07-14_b3,baseball,mlb_american_league,Chad Tracy,,futures,Chad Tracy,outright,3000,31,0.0323,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
224787467346149,saba,mlb_american_league__chasedelauter_2026-07-14_b3,baseball,mlb_american_league,Chase DeLauter,,futures,Chase DeLauter,outright,4000,41,0.0244,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
260360595502981,saba,mlb_american_league__chiwhitesox_2026-07-14_b3,baseball,mlb_american_league,Chicago White Sox,,futures,CHI White Sox,outright,1600,17,0.0588,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
193683439735261,saba,mlb_american_league__cleguardians_2026-07-14_b3,baseball,mlb_american_league,Cleveland Guardians,,futures,CLE Guardians,outright,1400,15,0.0667,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
232095115665314,saba,mlb_american_league__codybellinger_2026-07-14_b3,baseball,mlb_american_league,Cody Bellinger,,futures,Cody Bellinger,outright,10000,101,0.0099,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
186505832267402,saba,mlb_american_league__colsonmontgomery_2026-07-14_b3,baseball,mlb_american_league,Colson Montgomery,,futures,Colson Montgomery,outright,25000,251,0.004,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
23925717004832,saba,mlb_american_league__coltemerson_2026-07-14_b3,baseball,mlb_american_league,Colt Emerson,,futures,Colt Emerson,outright,5000,51,0.0196,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
231382794900117,saba,mlb_american_league__craigalbernaz_2026-07-14_b3,baseball,mlb_american_league,Craig Albernaz,,futures,Craig Albernaz,outright,2000,21,0.0476,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
21499728794577,saba,mlb_american_league__danwilson_2026-07-14_b3,baseball,mlb_american_league,Dan Wilson,,futures,Dan Wilson,outright,2200,23,0.0435,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
220207744234015,saba,mlb_american_league__davismartin_2026-07-14_b3,baseball,mlb_american_league,Davis Martin,,futures,Davis Martin,outright,8000,81,0.0123,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
210023664161967,saba,mlb_american_league__derekshelton_2026-07-14_b3,baseball,mlb_american_league,Derek Shelton,,futures,Derek Shelton,outright,1300,14,0.0714,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
16162394091966,saba,mlb_american_league__dettigers_2026-07-14_b3,baseball,mlb_american_league,Detroit Tigers,,futures,DET Tigers,outright,2000,21,0.0476,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
22668280062388,saba,mlb_american_league__dillondingler_2026-07-14_b3,baseball,mlb_american_league,Dillon Dingler,,futures,Dillon Dingler,outright,6500,66,0.0152,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
180815651130873,saba,mlb_american_league__drewrasmussen_2026-07-14_b3,baseball,mlb_american_league,Drew Rasmussen,,futures,Drew Rasmussen,outright,1100,12,0.0833,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
136159784275086,saba,mlb_american_league__dylancease_2026-07-14_b3,baseball,mlb_american_league,Dylan Cease,,futures,Dylan Cease,outright,140,2.4,0.4167,,2026-07-14T23:59:59Z,False,2026-07-13T01:45:41.329313718Z
